user_id,eval_set,last_product_ids
18097,train,"29941, 21137, 47766, 32655, 6238, 35140, 37646, 45946, 23165, 49235, 5876"
32467,train,"33043, 45143, 19450, 7559, 25930"
21814,train,"34126, 29307, 36070, 8955, 5618"
71154,test,"24852, 34969, 47626, 2326, 260, 47766, 44142, 22035, 45007, 21903, 27086, 48679, 22124, 25890, 14161, 41787"
178773,train,"42803, 43086, 27012, 20383, 20632"
135877,train,"10130, 46979, 9047, 26959, 27030"
88205,train,"14464, 5640, 19063"
86778,train,"39928, 47209, 9839, 37646, 8174"
96281,test,"15386, 44697, 46842, 8506, 29487, 32689, 21301, 15129, 29382, 23341"
197181,train,"31717, 37966, 10193, 5428, 20114, 27104, 9213, 48825"
57442,train,"31372, 46802, 2846, 39375, 41972, 1979, 46667, 22935, 48017, 15673, 3464, 32465, 20319, 10749, 28171, 30720, 42297, 33443, 4086"
203115,test,"31846, 12078, 31651, 35561, 21769"
75034,train,"18465, 16757, 19660, 39475, 47626, 13176, 42265, 21137, 41663, 44683, 27930, 2966, 2309, 21903"
159263,train,"36213, 6348, 22526, 17461, 5479, 15290, 27845, 44949, 40709, 16145, 278, 2447, 32177, 27548, 37029, 13093, 25647, 41220, 3376"
190647,train,"26882, 3990, 32638, 46222, 21616, 44325, 40974, 45646, 2646, 31343, 6193, 27933, 3808, 3436, 47672, 20738, 31683, 43967, 31487, 33095, 46881, 1006"
92257,train,"30450, 46720, 31759, 38300"
198177,train,"36393, 49628, 34993, 17183, 16797, 9076, 42625, 1853, 26648, 17652, 20217"
152198,train,"9092, 39275, 32079"
159994,train,"31964, 47977, 28427, 3473"
129628,test,"14689, 43352, 17122, 32689"
44439,train,"28204, 18362, 31126, 47011, 11143, 42612, 33543"
183388,test,"18606, 24852, 35221, 21903, 27086, 44039, 31328, 44371, 11520, 5764, 19548, 45123, 12341, 79, 26209, 41950, 24184, 22247, 19706, 32952, 42768, 34126, 38159, 11782, 44144, 30489"
66076,test,"27966, 42244, 35199, 35221, 17191, 15563, 40411, 34448, 3599, 28100, 10514, 29328, 13851"
6140,train,"34744, 41148"
191548,train,"13176, 49235, 21137, 27744, 7308"
18498,train,"4658, 8174, 24852, 37646, 40146, 10312, 48946, 6987, 40411"
143988,train,"24852, 34995, 9336, 44671, 37573, 28862, 45896, 17215, 27774, 40439, 10300, 13504, 30495, 24535, 30312, 5576, 36829, 44042, 47361, 23341, 43663, 11526"
143246,train,"5621, 39558, 23430, 31635, 46681, 33731, 4605, 24852, 4086, 31717, 44247, 36606, 21903, 36550, 4210"
199437,test,"27323, 12341, 13032, 769, 889, 14467, 23888, 45488"
34897,train,"47672, 27509, 13629"
200104,train,"24184, 18689, 43262, 43961, 30776, 35135, 30489, 17948, 48679, 21903, 3843, 3952, 43295, 24852, 11520, 2086, 3098, 9964"
11735,train,"49683, 41950, 36865, 37687"
135128,test,"28373, 7503, 42342, 1194, 19057, 49520"
4178,train,"24852, 27966, 36011, 21291, 47766, 32619, 21137, 26790, 28226, 22290, 25371, 29594, 40688, 3951, 31477, 3481, 24413, 11212, 12820, 27454, 37220, 12622, 48341"
163062,train,"41844, 24852, 47209, 49683, 27336, 32689, 31717, 685, 48364, 31242, 46226, 45007, 39337, 3599, 13870, 20734, 21137"
40731,train,"28516, 16838, 48812, 40939"
203191,train,"4210, 8174, 13176, 22298, 21137, 41950, 22025, 3952, 10749, 18382, 37646, 25340, 35233, 42828, 45061"
26357,train,"17122, 30021, 44116, 34582, 44042"
187818,train,4605
153505,train,"27845, 49235, 32648, 878, 11520, 20760, 27509, 16773, 42187, 43086, 41950, 14992, 34126, 18985, 48909, 10629, 38003, 20754, 20431"
163653,test,"1190, 5460, 47242, 790, 31154"
116123,train,"18019, 21100, 31608, 29284, 17867, 24382, 7736, 40772, 32085, 20768, 49672, 26767, 29819, 44234, 30106, 13490, 46184, 1964, 22788, 5460, 49235, 20077, 20784, 40673, 28031, 27850, 3434, 25396, 14766, 16290, 2974, 29198, 2493, 22151, 47357, 49144"
72061,train,"20344, 47766, 21376, 31388, 45066, 25890, 40706, 21513"
33466,train,"31102, 42158, 41356, 37635, 48523"
192301,train,"11520, 4142, 13870, 35851, 20186, 21137, 2078, 2180, 20676, 41290, 12624, 44560, 10753"
26170,test,"43772, 2154"
59019,train,"27845, 5450, 13629, 5212, 18883, 20995, 46916, 45970, 40310, 14778, 25936, 21903, 44642, 18337, 48162, 9515, 33527, 38838, 20899"
94647,train,"3765, 26369, 13176, 19678, 27966, 48679, 4932, 260, 12745, 10768, 45210, 44359, 38777, 20734, 9154"
53921,train,"21903, 13176, 30391, 24024, 44949, 36085, 45066, 44075, 31292, 35968, 45582, 43352, 16797"
91794,train,"18037, 12099"
161823,test,"13642, 23586, 25852, 16864, 36493, 43295, 19128, 19575, 8174, 44479, 25, 36956, 43961, 20588, 40868, 30952, 21137, 18465, 24852"
58778,train,"35163, 22849"
189137,test,"3800, 38579, 27020, 33793, 29429, 40910, 20914, 45188, 19003, 2305, 26878"
116381,test,"8424, 4920, 45066, 8138, 9430, 38662, 32850, 432, 44910, 30406, 28918"
13149,train,"1103, 3397, 26315, 17795, 18811, 2780, 13176, 17949, 21009, 38689, 12341, 45562, 17487, 36651, 35221, 10761, 44966, 34525, 20119, 39238, 21137, 46979, 28289, 22825, 39928, 48628"
167328,train,"29926, 13176, 16953, 18811, 12341, 9534, 42002, 15392, 38827, 31506, 11422, 45013, 25300, 28309, 20114, 44422, 45007, 10005, 21903"
149378,train,"15200, 46969, 42342, 6347, 45066, 446, 40706, 1504, 32506, 34197"
78507,test,"15290, 28993, 5097, 32842, 47226, 5221, 12813"
126396,train,"49517, 30489, 17600, 44085, 19354, 31872, 36114, 43322, 31506, 4210, 7116, 49235, 46979, 19026"
198329,test,"20738, 27086, 24852, 21903, 46979, 15290, 46724, 42183, 36129, 21137, 28985, 41950, 22825"
168704,train,"26981, 34637, 10500"
101444,train,"30391, 13176, 19057, 22935, 49323, 46720, 30233, 5923, 24097, 44103, 44245, 47366, 21417, 4656, 15872, 41625, 46979"
23736,train,"2495, 40623, 31506, 1004, 37377, 22959, 29334, 26083, 4605, 10102, 23046, 4136, 18439, 33731, 5450, 41220"
117008,train,"22108, 31882, 24331, 4879, 20220, 29058, 32141, 48532, 23418, 44799, 27196, 4347, 13669, 40386"
186680,train,"31282, 27250"
193582,test,"47626, 13176, 17461, 45570, 15261"
1244,train,"14996, 21872, 28289, 32465, 14462, 10749, 40604, 49683, 19348"
148361,train,"37047, 33198"
200196,test,"20955, 46061, 36534"
178021,test,"9825, 47492, 14523, 37220, 6837, 27845, 33120, 34969, 8518, 13176, 18918, 11208"
6962,train,"39947, 22556, 21709, 8076"
123051,test,"47766, 30117, 13646, 6348, 24852, 27845, 47626, 12258, 27573, 21125, 39877, 1035, 13083, 29415, 39699, 39560, 27104"
141984,train,"16083, 27104, 31720, 46650, 21903, 5450, 33731, 28656, 34126, 23236, 31727, 39619, 45007, 21137, 43789, 42244, 19180, 16759, 10749, 48745, 7026, 38419, 22935, 37524, 7615, 9000, 49235"
143166,train,"36695, 24852, 18432, 46522, 35628"
67702,train,"20327, 17183, 30618, 24713, 29908, 22802"
21108,train,"2677, 28613, 45636"
170079,test,"49191, 44632, 20119, 49520"
34837,test,"15906, 36418, 28918, 35140, 22993, 29826, 35199, 32578, 47156, 2763, 15414, 21461, 24231, 41319, 35997, 27966, 6391"
142439,train,"24852, 47144, 5450, 24184, 5618, 8424, 9076, 16797, 3999, 25844, 36186"
205372,train,"14788, 18205, 19987, 21567, 9623, 42972, 43556, 17907, 19125, 30106, 36316, 12576, 48142, 48246"
146508,train,"28199, 8414, 27521, 43496, 31553"
43036,train,"30233, 39984, 21903, 5876, 1529, 21405, 18434, 27966, 21137, 4920, 37646, 28204, 39877, 21461, 13176, 30337, 27845, 19660, 5258"
72480,train,"16797, 9076, 26604, 3120, 7781, 47630"
130248,test,"37018, 47626, 22935, 27104, 44074"
3472,train,"19069, 41657"
8660,test,"21288, 2966, 37654, 39275, 21410, 8242, 25783, 42998, 11461, 34135, 33651, 1062, 28439, 5268, 16953, 24235, 10673, 46023, 6348, 33957, 21793"
147459,test,"47766, 46979, 47029, 40706, 11440, 32099, 35547, 4799, 25948"
82793,test,"19660, 49276, 5111, 9986, 40458, 39408, 11182, 32303, 25330, 3856, 37017, 35336, 43413, 18534, 49683, 23800, 13548, 43295, 46025, 32980, 403"
65335,test,"12640, 21195, 20448"
31193,train,"14734, 47242, 39408, 31395, 29487, 44142, 20114, 27570, 32068, 18880, 27288, 1313, 26384, 49517, 16328, 39477"
144082,train,"21137, 47900, 48600, 13176, 26800, 17771, 49191, 5876, 20767"
52498,train,"10326, 38768, 30827, 42265, 23423, 8803, 651, 17122, 16797, 31759"
9686,train,"46413, 26346, 32784, 16797, 21879"
27820,train,"4138, 9623, 1808"
103559,train,"28204, 4920, 47223, 16874, 22436, 21424, 37917, 41215"
109895,test,"22400, 15532, 34351, 44500, 1888, 24747, 23292, 29088, 48527, 33129, 39108, 1006, 17589, 38929, 1313, 29153, 20919, 49481, 43295, 21176, 44566, 11826, 10490, 7606"
108246,train,"15680, 7751"
166724,train,"45590, 44987"
81397,train,"9076, 21938, 21334, 41149, 44372, 5251, 41039, 40706, 40759, 22828, 11494, 33120, 27086, 24184, 29987"
196156,train,5933
94271,test,"13870, 40310, 45123, 17872, 33232, 2825, 40396, 4847, 32029, 33120"
162460,train,"33802, 18362, 27966, 42992, 27241, 34608, 20738, 7872, 9426, 18304, 37506, 48642, 14594, 18908, 6193, 38288, 16249, 6985, 15050, 4589, 3843, 29259, 11140, 39612, 37664, 10006, 19508, 28883, 42701, 3243"
28385,train,"18048, 21463"
56434,test,"21709, 14218, 35483, 23165, 24184, 40604"
41989,train,"10017, 13176, 22260, 35951, 47209, 17429, 48679, 21903, 9387, 34243, 8518, 28330, 17956"
100898,test,"21903, 34993, 18362, 42518, 36735, 24852"
98843,test,"7090, 42736, 47626, 34126, 41570, 4210, 23516, 40593, 43920, 22935, 28986, 48679, 1000, 22827, 46969, 39877, 24390, 5390, 31287, 5769"
57992,train,"15891, 32160, 25952, 21586, 2797, 43115, 23734, 5097, 22750, 46979"
151875,test,"15424, 5077, 43183, 37449, 39921, 28299, 20720, 33284, 27294, 33210"
129929,train,46061
177772,train,"11520, 1640, 29996, 26172, 35951, 30450, 45392, 99, 31343, 47042, 14462, 44570, 5818, 29027, 24964, 35167, 15937, 27719, 25005"
148444,train,"24852, 13560, 6532, 34590, 41544, 32360, 42265, 14992, 47626, 12845, 26842, 581, 31130, 3787"
186858,train,"33828, 15386, 45646, 40866, 24891, 15613, 20855, 3381, 1394"
114463,train,"34270, 13176, 46676, 37966, 3957, 28985, 13984, 32537, 21137, 46654, 7054, 9339, 49683, 46906, 19706, 9171, 40795, 24518, 19678"
13914,train,"27829, 39966, 30135, 34635, 35306, 9839, 24964, 22935, 20876"
114382,test,"28646, 45185, 44375, 47626"
46985,test,"24978, 45027, 13458, 15644, 5077, 22571, 30169, 18523, 40571, 4957, 24177, 38241, 7533, 42372, 48626, 19818, 41148, 15749, 24852, 40877, 2717, 35221, 49191"
2259,train,"49628, 11452, 14104"
118024,train,"8571, 13176, 43352, 19348, 13259, 3798, 21288"
46043,train,"41774, 10753, 10032, 22915, 5785, 27086, 2716, 22151, 18765, 41427, 43953, 38683, 41836, 35255, 42444, 34465, 11949"
104766,train,"49235, 2913, 11538"
68486,train,"26604, 13176, 1183, 39275, 30486, 45590, 38300"
130991,train,40939
44578,test,"36011, 20339, 35221, 19057, 42342, 21137, 21704, 25197, 36471, 39561, 14778, 20169"
144578,train,"36036, 36011, 24852, 2855, 11499, 7196, 39408, 16797, 10132, 36994, 31433, 24059"
94678,test,"17155, 42701"
97681,test,"13176, 48628, 10070, 2716, 5785, 30233, 48726, 45210, 31015, 42585, 46720, 9159, 29180, 28204, 13870, 26790, 28597, 22922, 26209, 30365"
89850,train,"14298, 4196, 24983, 34220, 37674"
82385,train,"24852, 38689, 8955, 47766, 18465, 4605, 17872, 22963, 48720, 19057, 27730, 47890, 37687, 7649, 8929, 5618, 6508, 34379, 32436, 21137, 27966, 18027, 5134"
49913,test,"27966, 46906, 19057, 47630, 24852, 38456, 4605, 4853, 35535, 49683, 8193, 41220, 32139, 24097, 890, 41588, 21267, 605, 42768, 33156, 38650, 33438, 28849"
29554,train,"13176, 16797"
60066,train,"1010, 506, 41325, 44815, 2744, 42718, 43575, 11224"
153992,train,"20995, 49075, 39947, 24852, 10343, 26032, 4274, 27057"
185251,train,"24184, 47766, 31717, 46979, 33274"
51689,train,"31717, 7179, 28985, 11182, 49383, 19057, 39275, 48679, 23339, 17794, 9839, 22935, 39812, 24184, 15290, 21938, 47042, 10385, 20608, 31506, 23029, 27344, 8385, 22474, 16169, 20734"
54897,test,"3990, 33548, 38241, 1069, 18523, 18827, 669, 6889, 39491, 3137, 7149, 46817, 35539, 31268"
167878,test,"11520, 27845, 30391, 13176, 21903, 25653, 31717, 32197, 39928, 44449, 7715, 23165, 24964, 22935"
6446,test,"48857, 13176, 19660, 26723, 22935, 27845, 31605, 13198, 34243, 23643, 29662, 35939, 13819, 18926, 28204, 26369, 27729, 42612, 37524, 41259, 47209, 3464"
78721,train,"21137, 5460, 30696, 32566, 39090, 34358, 40974, 11265, 29778, 44142, 26369, 29487, 8670, 18423, 44683"
149490,test,"17224, 40216, 42768, 44035"
177792,train,"5068, 21292, 30827, 43352, 23985, 42282, 44683, 21137, 6184, 20940, 7751, 22218"
171790,train,"2545, 29270, 20542, 13292, 12419"
16636,train,"15264, 33720"
32946,train,"32689, 47862, 24852, 48624, 29487, 37892, 14197, 16349, 37766, 3792, 22040, 25340, 39459"
178153,train,"20463, 46817, 30597, 41844, 43631, 37215, 32553, 47990, 16920, 40261, 36005, 25601"
165157,train,"19239, 42106, 25824"
103347,test,"27344, 21137, 9534, 25659, 27845, 25340, 4920, 6104"
185614,train,"8193, 40427, 31506"
14609,train,"44710, 28427, 34321, 23333"
107644,train,"48523, 18288, 28204, 29926"
62113,train,"38656, 17224, 45531, 24852, 41453, 36393, 25839, 20955, 47657"
192523,train,"44212, 35042, 429, 790, 8590, 35365"
11302,train,13176
3351,test,"34126, 30305, 11895, 46069, 38419, 16325, 5912, 4086, 17794, 8903, 13070, 43140"
7891,test,"6317, 21386, 27845, 6104, 30391, 31693, 23645, 8174"
173738,train,"21683, 42421, 14429, 35725, 8988, 20574, 28437, 39561, 18479, 248, 33796"
38549,train,"3594, 47706, 38079, 23341, 39408, 18303, 32674, 2332, 40310, 45650, 16798"
3972,train,"5684, 36144, 8070, 43509, 403, 24848, 33195, 5976, 28416, 15979, 9859, 8811"
68835,test,"38033, 24852, 31394, 24120, 28985, 47766, 24838, 24390, 8277, 30489, 21137, 6046, 39275, 44949, 8412"
5667,test,"27325, 14337, 19057, 14947, 10851, 18988, 38949, 42240"
100168,train,"4920, 22281"
103655,train,4149
20234,train,"20842, 12576, 12276, 2462, 13629, 37067, 25890, 5456, 26848, 5652, 23236, 248"
93243,train,"9741, 39275, 24852, 8277, 37646, 3999, 4137, 32689, 41746, 35221, 35068, 17490"
104995,test,"14364, 7862, 32303, 10258"
119275,train,"21511, 6046, 18908"
186464,test,"26178, 48144, 41569, 31343, 25230, 39066, 28835"
95719,train,"26405, 39275, 16135, 14161"
200050,train,"23322, 5782, 34915, 30183, 40174, 15130, 19309, 4920, 47611"
62627,train,"12099, 21137, 14651, 27695, 895, 10580, 44910, 17461, 31343"
81168,test,"40013, 36846, 37552, 21006"
185165,test,"4809, 41806, 21903, 49235, 33352, 24062, 19366, 16083, 48745, 18514, 22322, 14084, 5450, 35168, 3142, 34126, 41950"
15463,test,5876
140582,train,"20082, 1511, 5316, 29095, 32644, 14874, 2009, 4960"
138505,test,"18562, 25804, 15925, 4261, 27022, 20364, 2512, 40277, 38113, 28931, 47529"
18480,test,"890, 21927, 29553, 47357, 45, 25783, 28993, 10673, 26165, 40486, 46720, 44666, 3873"
190620,train,"49683, 46667, 10476, 4086, 5450, 11452"
109381,train,"17924, 46149, 7131"
88220,train,43154
184379,test,"46881, 14165, 3953, 43772, 1408, 45008, 41223, 47672, 5460"
103952,train,"30827, 47626, 2962, 3594, 9292, 31963"
58881,test,"24852, 47766, 21137, 8277, 39877, 40706, 44449, 37733, 34824, 40604, 21616, 6046, 41593, 4945"
31755,train,"44632, 47209, 41950, 13852"
152988,train,"47962, 28842, 34449, 25477, 13176, 45235, 44142, 33231, 46654, 45123, 32478, 20720"
7153,train,"24852, 47766, 36036, 16387, 47388, 43662, 47912, 26131, 8490, 6933, 37646, 39877, 38889, 21903, 26842, 43612, 31717, 36389, 26209, 45664, 45007"
108795,test,"3849, 47156, 23543, 1511, 40708, 25890, 8424, 27171, 13304, 6649, 33731, 1744, 21670, 11159, 41844, 36994"
105664,train,"27383, 42189, 26138, 19333, 8433, 25659, 15995, 40910, 24326, 30740, 41722, 43459"
45345,train,"9583, 34394, 47209, 32747, 36550, 3952, 18434, 31342, 22007, 48079, 20670, 24985, 28985, 17794, 4605, 40706, 14651, 24852, 25340, 16797"
108062,train,"31912, 13176, 21903"
125293,train,"16797, 22423, 9862, 204, 46802, 12931, 27966, 11182, 605, 14922, 19513"
122397,train,"15424, 48812, 1276, 1217, 21582, 32085, 16106"
28333,test,"28174, 23955, 27730, 10957, 29545, 2717, 22556, 20119"
85322,train,"33572, 34423, 30776, 6656, 4029, 21051, 24838, 24964, 23765, 26128, 22328, 43295, 22825, 5764, 23029, 39605, 1999, 43961, 48023, 22827, 25579, 22993"
25196,test,"47626, 32915, 38400, 39993, 45066, 30877, 15664, 14197, 48527"
143190,train,"24009, 11520, 1496, 42307, 32486"
40378,train,"29366, 16715, 27104, 5764, 26453, 1757, 41437"
130924,train,"47209, 30776, 11182, 6765, 22935, 10385"
160211,test,"4671, 27796, 48825, 15880, 48270, 48226, 5035, 40706, 17025, 4210"
63996,train,"37919, 23719, 12341, 14875"
187891,test,"36397, 9421, 920, 12719, 35535, 27104"
180359,test,"35108, 16864, 8174, 19057, 47766"
92454,train,"6839, 3957, 19443, 6347, 40198, 46886, 8802, 44359, 26604, 27966, 40377, 9808, 37257, 46667, 46359, 6795, 46969, 23622"
189090,train,"6729, 38928, 13259, 41400, 38775, 36472"
44791,train,"4962, 38544, 19354, 34993, 7781, 30391, 24891, 47766, 33787, 38400, 39877, 8277, 5322, 8017, 30639, 33000, 46654, 24852, 6532, 40645, 33845, 12381, 27845, 17183, 14650, 43258, 44359, 15200, 17284, 21137"
22012,train,"16281, 40199, 13575, 32403"
90460,test,"43295, 13176, 43961, 9839, 27104, 48679, 34270"
6711,train,"13544, 42913, 36956, 48299, 46059, 1635, 10522, 16797, 39247, 16575, 24184, 15290, 34615, 30950, 42510, 15649, 30827"
183895,test,"6046, 30391, 32387, 46720, 26751, 7821, 13176, 21137, 32505, 30233"
49769,train,"16797, 11046, 19049, 3843, 44910, 248, 37220, 48628"
53081,test,"21137, 39275, 3957, 46969, 2086"
138979,test,"5456, 17795, 5785, 13176, 24964, 15261, 22935, 45264, 3339, 12419, 38383, 39877, 47734, 1999, 16759, 4461, 13517, 44632"
136660,train,19660
56999,test,"22281, 27510, 25443, 49505, 19459, 9558"
146004,train,"49520, 20580, 34862, 24186"
162327,train,"24009, 30391, 33401, 11520, 39001, 10749, 43768, 42768, 27012, 8518, 32905, 8276"
133780,test,"27336, 38231, 21137"
106387,train,"34969, 38739, 24852, 26604, 9076, 11777, 39765, 4210, 43889, 30574, 5390, 23233, 21019"
158877,test,"49628, 23543, 1940, 45647, 21903, 18531, 44786, 6508, 2954"
81719,test,"45190, 22372, 34956, 87, 1035, 16139, 43263, 39322, 14828, 40772, 11576, 19734, 46515, 16696, 10957, 2974, 7644, 38185, 6184, 43743, 46114, 2099, 49235, 12545, 4781, 23909, 15914, 859"
178180,test,"31076, 47209, 35510, 35217, 27104, 12157, 37319, 31338, 26209"
9559,test,"6046, 45104, 35547, 21903, 41613, 40342, 34114, 40762"
21140,train,"21015, 43197, 4037, 47714, 5522"
127393,train,"17794, 21174, 7781, 30391, 29898, 31727, 37011, 27235, 13870, 22935, 27104, 24964, 48057, 21405, 9595, 34126, 13310, 21137, 5077, 47209, 5876, 13304, 41540"
3495,test,"24852, 47766, 5115, 21903, 9808, 7503, 20842, 25890, 48679, 48017"
183010,test,"42768, 47766, 40706, 46906, 27966, 20995, 31932, 31238, 42216, 49260, 1318"
169325,train,"8048, 15672"
200970,test,"19068, 47209, 5782, 29443, 42959, 47766, 18339, 35124, 3480, 11233, 5077, 20502, 22656, 46420, 22795, 48746, 39282, 23592, 38659, 5181, 25844, 5566, 28157, 18949"
157041,train,"12341, 8048, 43352, 4724, 8571, 16797, 13634, 48697, 36557, 9434, 26759, 44683"
48586,train,"15472, 35199, 22150, 26392, 2974, 24703, 35027, 15112, 42143, 29188, 6350, 42909, 23572, 13966, 3830, 25237, 46870, 13412, 2109, 40675, 28501"
18911,train,"22260, 3339, 48679, 4487, 21903, 26369, 890, 7021, 44359, 16616, 47209, 31717, 40545, 21137, 46802, 47626, 26209, 36082, 37107, 45664, 37120, 35973, 30450, 10960, 1719, 8710, 15842"
195099,train,"48697, 19343"
174150,train,"46058, 196"
61913,train,"34126, 30489, 34243, 20114, 34358, 31683, 25931, 48775, 42244, 39928, 32030, 15290, 10017, 39984, 40708, 22825, 28204, 41242, 13609, 27845, 7260, 21413, 42585, 49383, 22849"
116075,test,"10640, 26623, 43509, 10386, 44267, 26040, 47732"
88713,train,196
155495,train,"18104, 32019, 24458, 24273, 26370, 1242"
197456,train,"43154, 10173, 45806, 41400, 46562, 23719, 28364"
132281,test,"24024, 13802, 35610, 26604, 45570"
25893,train,"41844, 28257, 14947, 13654, 44737, 30229, 38608, 48455"
136955,test,"40910, 43154, 5141, 25332, 24852, 21709, 44632, 5322"
17277,train,"43772, 42320, 30668, 29471, 24597, 4577, 22062, 13083, 37573, 7538, 18019, 27216, 5428, 16703, 37795, 40287"
58214,test,"27845, 30489, 11068, 40516, 45763, 21137"
28426,train,36844
195635,train,"32747, 40141, 42992, 29499, 25659, 31338, 36939, 4461, 34969, 26209, 128, 7500, 5450, 40411, 28522, 29079, 46587, 29480, 18598"
98566,train,"5210, 21608, 7528, 22695, 12044, 22153, 43565, 35068, 41369, 25162, 40208, 516, 5025, 35113, 48527, 37524, 10752, 32747, 47759, 48299, 12218, 40292, 8481, 41787, 40354, 16797, 4920, 28157, 11586, 27833, 39962, 6003, 17409, 48205, 34619, 38456, 14147, 1047, 8811, 46010, 15649"
176710,train,"21292, 42265"
69743,train,"23032, 4595, 32855, 7326, 16189, 7230, 19348, 31981, 23909, 19511, 11384"
201835,test,"12290, 42736"
